video_name,question_id,question,answer,type
T3A88zsRuVs,v_T3A88zsRuVs_8,what is the color of the hat of a person wearing red,gray,4
v-UmNR5yeDc,v_v-UmNR5yeDc_6,what style is the referee wearing,black and white,4
lUil9HfTzJ0,v_lUil9HfTzJ0_8,what is the color of a swimsuit that the person in a swimsuit,red,4
sNTOUuE7ZfM,v_sNTOUuE7ZfM_8,what is the color of the shoes of a person wearing a tie,black,4
SJ7jk5XAjng,v_SJ7jk5XAjng_8,what is the color of the women's clothes in the video,white,4
E_UkQGk7QAE,v_E_UkQGk7QAE_6,what color is the woman's hair in light blue clothes,yellow,4
sfbgZOHLkII,v_sfbgZOHLkII_8,what is the color of the woman's helmet in the video,black,4
6xBh3vzhgo4,v_6xBh3vzhgo4_6,what color is the life jacket worn by women in the video,yellow,4
BdRH3lpopLQ,v_BdRH3lpopLQ_7,what is the color of the clothes on the clothes with a number of 16,white,4
MpeN-IVIBc4,v_MpeN-IVIBc4_10,what color dress does the person wear in the video,black,4
MpeN-IVIBc4,v_MpeN-IVIBc4_6,what color is the person's hair in the video,yellow,4
sEcXR5b8HyY,v_sEcXR5b8HyY_8,what is the color of table tennis in the prologue,white,4
JGxf-jke0e8,v_JGxf-jke0e8_6,what is the color of the adult clothes on the edge of the basin,white,4
J9KjpzKM8oc,v_J9KjpzKM8oc_6,what is the color of the air cushion in the video,yellow,4
JbW8efAOOt0,v_JbW8efAOOt0_6,what is the english font color at the beginning of the video,white,4
JR9LosQmMvg,v_JR9LosQmMvg_6,what is the final english font color of the video,white,4
Jhcis4S2Vsg,v_Jhcis4S2Vsg_6,what is the color of the winning person's clothes in the video,black,4
KMK3_VeODlk,v_KMK3_VeODlk_8,what color ball is the man wearing red pants,orange,4
1IbkFHNA7fg,v_1IbkFHNA7fg_9,what is the color of the basket,white,4
5c5PFa8GR-A,v_5c5PFa8GR-A_6,what is the color of the bed,red,4
4MwnHtlaEUY,v_4MwnHtlaEUY_7,what is the color of the bicycle seat,black,4
IsV1n_kLpvs,v_IsV1n_kLpvs_7,what color is the blond man's vest,gray,4
OYEKKzQjaJI,v_OYEKKzQjaJI_10,what color is the bowl in the video,red,4
HQVSLlKhupk,v_HQVSLlKhupk_9,what color is the left hand bracelet of a person wearing blue clothes,green,4
VpZzLvzU7_k,v_VpZzLvzU7_k_9,what is the color of the cable car,black,4
KPRymTsPCC0,v_KPRymTsPCC0_8,what color is the hair on the camel,white,4
mkGUacg0GRc,v_mkGUacg0GRc_8,what is the color of the car of a person wearing a gray suit,black,4
OcL7ZhBCkxQ,v_OcL7ZhBCkxQ_10,what color is the car next to the road in the video,white,4
WXH-Tj0-g4w,v_WXH-Tj0-g4w_10,what is the color of the pushed car,black,4
H2fG7JRRMAs,v_H2fG7JRRMAs_9,what color is the back of the card in the video,red,4
MAYrBia9Xnw,v_MAYrBia9Xnw_8,what is the color of the child's clothes,gray,4
K1LiXUpoSmI,v_K1LiXUpoSmI_6,what is the color of the child's coat,purple,4
JcAAwYpJhm8,v_JcAAwYpJhm8_6,what is the color of the child's hair,black,4
s9PkkDEl6aY,v_s9PkkDEl6aY_6,what is the color of clothes the person standing on the platform,green,4
LjPKKqe-VO0,v_LjPKKqe-VO0_9,what color of clothes does the coach wear,black,4
sRNqK_QZbMs,v_sRNqK_QZbMs_8,what is the color of the coach's pants,black,4
H_JLBvfP88U,v_H_JLBvfP88U_9,what color is the cow,black,4
lYP05IRcOPE,v_lYP05IRcOPE_8,what is the color of the staff's helmet,green,4
FtRGOgg0Qh8,v_FtRGOgg0Qh8_8,what color is the cyclist's clothes,red,4
5LGh56euaZs,v_5LGh56euaZs_6,what is the color of the diving suit in the video,black,4
NjD6iWI3NvM,v_NjD6iWI3NvM_9,what is the color of the dog,yellow,4
MonWdYi3a0I,v_MonWdYi3a0I_6,what color is the dog in the video,yellow,4
IGT0dIKDGCw,v_IGT0dIKDGCw_7,what color is the dog in the video,white,4
KXMZHfCwTO0,v_KXMZHfCwTO0_7,what color is the hair on the dog,black and white,4
KXcVYfMuUGw,v_KXcVYfMuUGw_6,what color is this dog's hair,black and white,4
IclzwpxVvIk,v_IclzwpxVvIk_7,what color is the door in the video,blue,4
w4pO-1-FG5w,v_w4pO-1-FG5w_8,what is the color of the drawer,yellow,4
SGAUpoTMSnA,v_SGAUpoTMSnA_8,what is the color of the hat of the first kayaking person,green,4
K1OsjA-f17E,v_K1OsjA-f17E_6,what is the color of the first person wearing a hat,black,4
StGxFfLiYNU,v_StGxFfLiYNU_8,what is the color of the first person's hair,white,4
75Tc1nPmZFQ,v_75Tc1nPmZFQ_8,what color is the flag on the sand,yellow,4
IIPKxzPjrWg,v_IIPKxzPjrWg_7,what color is the flipper in the video,red,4
IGPZFun1Ok4,v_IGPZFun1Ok4_7,what color is the table,blue,4
N75m1Z4RqbA,v_N75m1Z4RqbA_8,what color is the woman hair dancing,yellow,4
EETygPQ-j08,v_EETygPQ-j08_6,what color is the blue girl roller skate,white,4
7IwHwDuQdyU,v_7IwHwDuQdyU_7,what is the color of the gym mat,blue,4
FnPS6zn5S7M,v_FnPS6zn5S7M_8,what color gymnastics suit is worn by a woman wearing a gym suit,black and white,4
mLFjww64sX8,v_mLFjww64sX8_8,what is the color of the barber's pants,brown,4
SjlILJ2st-I,v_SjlILJ2st-I_8,what is the color of the helmet of the first player,red,4
cCDffwsJvsY,v_cCDffwsJvsY_10,what is the color of the ignition,yellow,4
SYh-j9bK_ls,v_SYh-j9bK_ls_8,what is the color of the clothes of the cheerleaders,black,4
rWfQj0X8WU4,v_rWfQj0X8WU4_6,what is the color of the pants that the video finally stood on the ground,black,4
JH9qiuPCkY4,v_JH9qiuPCkY4_6,what is the color of the final athlete's clothes,white,4
4LoAbHdHWqM,v_4LoAbHdHWqM_8,what is the color of the love border in the video,pink,4
K7iw2_1BrIk,v_K7iw2_1BrIk_6,what is the color of the clothes of the person holding the box in his hand,red,4
HPKHDze6XfA,v_HPKHDze6XfA_10,what color is the clothes worn by men in the video,brown,4
Pho9Hgdvc0g,v_Pho9Hgdvc0g_7,what color hat is worn by the person sitting on the boat,purple,4
jBlG0L_M96g,v_jBlG0L_M96g_6,what is the color of the knee pads of a person who is stepping on a bouncer,red,4
s84PG-JfEwc,v_s84PG-JfEwc_6,what is the color of the person's pants that pull the rope,black,4
I16FTpQQiic,v_I16FTpQQiic_8,what color is the person's pants in white clothes,black,4
K49OCArHjXI,v_K49OCArHjXI_6,what is the color of the sleeves of the person wearing the ankle,blue,4
CFbkVO5b2g0,v_CFbkVO5b2g0_7,what is the color of the microphone,white,4
5UZ2ft8Y3sI,v_5UZ2ft8Y3sI_6,what is the hair color of the news host,black,4
j6BCgvUusWs,v_j6BCgvUusWs_6,what is the color of the dealer's sleeves,white,4
KWpATsiXF_M,v_KWpATsiXF_M_7,what color is the other side of the pink cloth,yellow,4
6H0D8VaIli0,v_6H0D8VaIli0_6,what is the color of the pants of the street dancers in the video,white,4
NJRrhNrEMsk,v_NJRrhNrEMsk_6,what is the color of the people's clothes in the video,gray,4
MVA568rRjzQ,v_MVA568rRjzQ_9,what color pants are worn by people wearing white clothes,white,4
JGPhQX97OSE,v_JGPhQX97OSE_6,what is the color of the clothes on the court,blue,4
RgiVa9GMYxE,v_RgiVa9GMYxE_6,what is the color of the clothes of the person holding the mobile phone,black,4
NNiJfr_ChH4,v_NNiJfr_ChH4_6,what color is the hair of a person wearing black shorts,golden,4
NvRH4SoF09c,v_NvRH4SoF09c_6,what color is the pants of a person wearing black clothes,black,4
LPRLV0eVgfY,v_LPRLV0eVgfY_6,what color pants are the people who push the swing,black,4
OcL7ZhBCkxQ,v_OcL7ZhBCkxQ_6,what color is the wheel of a skateboarder wearing black pants,blue,4
N9VOdVOiPNM,v_N9VOdVOiPNM_6,what color is the hair of a person wearing a blue striped dress,yellow,4
Jix3poZOeZA,v_Jix3poZOeZA_6,what is the color of the athlete's clothes,black,4
s6fEIuHPJ4Y,v_s6fEIuHPJ4Y_6,what is the color of the protective net,green,4
LWt2FuU0uC4,v_LWt2FuU0uC4_8,what is the color of the clothes worn by the referee,blue,4
9ZVWD0ZKXZg,v_9ZVWD0ZKXZg_8,what color is the shoes in red,red and black,4
XI7qJHE61zo,v_XI7qJHE61zo_10,what color is the person wearing blue clothes,black,4
KT8DUDFc3Xg,v_KT8DUDFc3Xg_10,what color shoes are you wearing in red,black,4
J1QB1y3vXLY,v_J1QB1y3vXLY_7,what color is the short-haired men's gloves,blue,4
RtF6TGqwa7Y,v_RtF6TGqwa7Y_6,what is the color of the person's pants sitting,purple,4
sPK-sbHIb3w,v_sPK-sbHIb3w_8,what is the color of the 69th athlete's clothes,white,4
rsU73H6VyG8,v_rsU73H6VyG8_6,what is the color of the athlete's clothes with long poles,blue,4
Jdu5AqaWfz8,v_Jdu5AqaWfz8_6,what is the color of the staff's clothes,green,4
S6Sg1l78IW0,v_S6Sg1l78IW0_6,what is the color of the woman's clothes standing,red,4
OFTkwnSh-sQ,v_OFTkwnSh-sQ_9,what color is the road cone in the video,orange,4
cAiig_569fI,v_cAiig_569fI_7,what is the color of the tent,white,4
2nDJpvD-eZU,v_2nDJpvD-eZU_9,what is the color of the pad under the peeled skin,green,4
OUxgs_QlPHE,v_OUxgs_QlPHE_8,what color is the towel in the video,pink,4
i5qTK0mInTc,v_i5qTK0mInTc_9,what color is the pants for people wearing yellow clothes,gray,4
MDsJa6Yitwc,v_MDsJa6Yitwc_7,what color is the wall of the person wearing the gray clothes,white,4
IMMoglaJ3RY,v_IMMoglaJ3RY_7,what color is the weeder in the video,red,4
fMVuGUBs2cs,v_fMVuGUBs2cs_7,what color is the wine after the adjustment,red,4
ILmZg0vz0Hg,v_ILmZg0vz0Hg_7,what color is the dress of a woman wearing glasses,white,4
I9ficvPdpZg,v_I9ficvPdpZg_9,what color is the woman's clothes on the stage,purple,4
KsFid_YVsn0,v_KsFid_YVsn0_8,what color is the leather shoes worn by women in the video,black,4
KMK3_VeODlk,v_KMK3_VeODlk_4,what color is the word on the wall on the right side of the woman wearing a pink vest,red,1
Mk7Yjq1U8OI,v_Mk7Yjq1U8OI_8,what is the color of the clothes of the person who started the blue pants,white,4
LYTWYSqsTCE,v_LYTWYSqsTCE_8,what is the color of the pants of a person wearing blue clothes,black,4
kyx4MMmBr3A,v_kyx4MMmBr3A_9,what is the composition of this runway,earth,5
WNgI2qBvPrY,v_WNgI2qBvPrY_9,what is the cosmetics in the video,wash milk,8
2_H3lxMWvPo,v_2_H3lxMWvPo_9,what is the country of the person in the video,india,8
2_H3lxMWvPo,v_2_H3lxMWvPo_1,what is the cow in the video doing,fight,0
2_H3lxMWvPo,v_2_H3lxMWvPo_10,how dangerous is the bullfighting competition,height,8
MAYrBia9Xnw,v_MAYrBia9Xnw_10,how dangerous is it to performing martial arts indoors,much more dangerous,8
0Um-HgjcnXY,v_0Um-HgjcnXY_10,how dangerous is this game,higher,8
lUil9HfTzJ0,v_lUil9HfTzJ0_10,how dangerous is the sport of surfing this sport,secondary,8
St1RRi-aeNM,v_St1RRi-aeNM_10,how dangerous is it to throw a discus,much much safer,8
LvTwJTvluHE,v_LvTwJTvluHE_10,how dangerous is surfing,secondary,8
3PsxzgeMv5w,v_3PsxzgeMv5w_9,what is the difficulty coefficient of bowling,secondary,8
sqv3M6MPKjQ,v_sqv3M6MPKjQ_10,how easy is it to blow off the leaves,more difficult,8
MDWaKr7Gu5Q,v_MDWaKr7Gu5Q_10,how easy is it to clean up the leaves,secondary,8
svNcNLEPKMc,v_svNcNLEPKMc_10,how difficult is the athlete's diving in the video,more difficult,8
MAGeYoFuCgo,v_MAGeYoFuCgo_10,how easy is this noodle making,simple,8
45hcc_VI4t4,v_45hcc_VI4t4_8,how difficult is it to step on the pedal,simple,8
rSGboODhu04,v_rSGboODhu04_10,how easy is the practice of salad in the video,simple,8
K7iw2_1BrIk,v_K7iw2_1BrIk_9,how difficult is the movement in the video,secondary,8
16bJAOf1SJI,v_16bJAOf1SJI_10,how difficult is this game to operate,simple,8
N75m1Z4RqbA,v_N75m1Z4RqbA_7,how difficult is this dance,secondary,8
X2toGKgWMpE,v_X2toGKgWMpE_9,how easy is this entertainment,simple,8
Son8UiVlzu0,v_Son8UiVlzu0_10,how difficult is this practice method,much simpler,8
3nSOFmmA7FU,v_3nSOFmmA7FU_10,how easy is it to change the number of hula hoops at the same time,high,8
WINtiw-_3vg,v_WINtiw-_3vg_6,what is the direction of the billboard rotation,clockwise,8
cK0-WcGXacQ,v_cK0-WcGXacQ_6,what is the direction of the black athlete's rotation,anti clockwise,8
vzUeFzhVYLg,v_vzUeFzhVYLg_10,what is the direction of the diver when it flips,forward,8
VvsYrfEvvUw,v_VvsYrfEvvUw_7,what is the direction of the exercise person moving,up and down,8
fSBX-gjPblw,v_fSBX-gjPblw_4,the direction of the person shooting in the video,front,1
prBiREYQ2vQ,v_prBiREYQ2vQ_9,what is the long distance run,5000 meters,8
b0qGo-HT5iQ,v_b0qGo-HT5iQ_1,what are the doctors in the video doing,wear contact lenses,0
ZAX6OojMg38,v_ZAX6OojMg38_8,what is the dog diving in the video,oxygen mask,5
ldAHwbF8uWI,v_ldAHwbF8uWI_9,what kind of clothes do the people in red clothes wear,blue shirt,5
CuLC5G7yWxA,v_CuLC5G7yWxA_7,what is the effect of the wallpaper in the video,very good,8
aNsj5OrEGLY,v_aNsj5OrEGLY_10,what is the role of lemon in the video,supply lemon juice,8
BWAedc31WdY,v_BWAedc31WdY_10,what is the role of shaving,clean and tidy,8
wE9sQbGdeAk,v_wE9sQbGdeAk_7,what is the role of the glasses worn by divers,protect eye,8
wcxEkMoOmBk,v_wcxEkMoOmBk_9,what is the role of water sprayed after curling,fixed hairstyle,8
fMVuGUBs2cs,v_fMVuGUBs2cs_9,what is the final addition to the wine glass,straw,5
lOZ9bfzq89o,v_lOZ9bfzq89o_10,what did the green-shirted athlete finally turn to be called,front rollover,8
lfbspF18Wrw,v_lfbspF18Wrw_10,what happened to this man,cry sadly,8
jWODw4vy45M,v_jWODw4vy45M_8,what is the environment of the dog in the video,wood,8
Ki13JIVwMdk,v_Ki13JIVwMdk_10,what is the expression when a black and white dog is called,very angry,8
IclzwpxVvIk,v_IclzwpxVvIk_9,what is the expression of a brunette woman in the makeup process,smile,8
mek9Zodu8LM,v_mek9Zodu8LM_10,what is the fairness of guessing this game,more fair,8
L5IbDi09Yb4,v_L5IbDi09Yb4_8,what kind of feeling does the creature on the sea bottom give,its pretty,8
lfbspF18Wrw,v_lfbspF18Wrw_8,what is the mood of this person waiting for cookies,eager,8
Nc9yr4urskA,v_Nc9yr4urskA_4,what is the foot of a person wearing yellow clothes,road,1
dZsk5Dp_5FE,v_dZsk5Dp_5FE_8,what is the size of the child,fat,8
5k2Ot6-wOgc,v_5k2Ot6-wOgc_8,what is the initial letter of the red english word at the beginning,a,8
5nu47s7JrfY,v_5nu47s7JrfY_9,what is the first letter of the english sentence that appears first in the video,w,8
4UdxT6Zmero,v_4UdxT6Zmero_10,what is the initial letter of white english that appears at the beginning,t,8
V9mLJJn8Lvw,v_V9mLJJn8Lvw_10,what is the first letter of the first line of the book cover,c,8
zpaS2iYrJjk,v_zpaS2iYrJjk_8,what is the first person being interviewed doing,smoking,8
aNsj5OrEGLY,v_aNsj5OrEGLY_7,what is the first person in the video to deal with,cucumber,5
S7CW-si2JjA,v_S7CW-si2JjA_8,what is the initial letter of the english sentence at the beginning of the video,s,8
FEOdYNR4gls,v_FEOdYNR4gls_6,what is the material of the floor,woodiness,8
H9PaZiWLgXU,v_H9PaZiWLgXU_9,what color is the flower on the table,yellow,4
kyx4MMmBr3A,v_kyx4MMmBr3A_4,what is under the foot of person wearing red clothes,bicycle,1
7CM2OYr-Csw,v_7CM2OYr-Csw_4,what is under the blond girl's foot,lawn,1
IsV1n_kLpvs,v_IsV1n_kLpvs_4,what is under the blond man's feet,ladder,1
IGT0dIKDGCw,v_IGT0dIKDGCw_4,what is under the dog's foot,grassland,1
UzmsAb15Bso,v_UzmsAb15Bso_4,what is under the foot of the person wearing a sweater,skate,1
eJc8bebOF2A,v_eJc8bebOF2A_4,what is under the foot of the person who pushes the shot,circle,1
6xBh3vzhgo4,v_6xBh3vzhgo4_4,what is under the woman’s foot wearing a life jacket,skate,1
V-46E7jMm-Y,v_V-46E7jMm-Y_4,what is under the foot of the old man wearing a black sweater,grassland,1
iKclcQEl4zI,v_iKclcQEl4zI_4,what is under the girl in orange dress,sponge pad,1
VpZzLvzU7_k,v_VpZzLvzU7_k_4,what is under the feet of people in orange clothes,ski,1
vnZmsOgWs0o,v_vnZmsOgWs0o_4,what is under the foot of the person wearing orange pants,ski,1
Em4ekFj4XIs,v_Em4ekFj4XIs_4,what is under the foot of the person wearing black shorts,meadow,1
28LdZLfdmMQ,v_28LdZLfdmMQ_4,what is under the foot of the person wearing purple pants,skate,1
e0yLhjXQIXI,v_e0yLhjXQIXI_4,what is under the purple trousers girl's feet,floor,1
eiN5XPmwcEM,v_eiN5XPmwcEM_6,what is the shape of the man's beard after shaving,mustache,8
gCHo9vxfEzM,v_gCHo9vxfEzM_4,what is in front of the person wearing the red dress at the most front,audience,1
7dXqXFoju2M,v_7dXqXFoju2M_4,what is in front of a long-haired woman,mirror,1
BFChXuwZ4wo,v_BFChXuwZ4wo_4,what is in front of the place where people wearing gray vests enter the store,mirror,1
BmL2XGNrxc4,v_BmL2XGNrxc4_4,what is in front of the wood that has not been smashed,chopped wood,1
2-AMrzL7V-U,v_2-AMrzL7V-U_4,what is in front of the person wearing red clothes during the long jump,bunker,1
P5D9S9NzQ28,v_P5D9S9NzQ28_4,what is in front of the person who wears white clothes at the beginning of the video,ball frame,1
F7K2oT7ADkk,v_F7K2oT7ADkk_9,what is in front of the woman's head,mirror,6
8AUTKSqcmiM,v_8AUTKSqcmiM_4,what is in front of the archery player,target,1
FKtYeu2bJpA,v_FKtYeu2bJpA_4,what is in front of the basketball hoop,chair,1
_jV5sAOOHLk,v__jV5sAOOHLk_4,what is in front of the person in black clothes,bicycle,1
-crpjVnFv0U,v_-crpjVnFv0U_4,what is in front of the person dancing in the video,audience,1
uJ4OZfCjViM,v_uJ4OZfCjViM_4,what is in front of the fallen leaf pile,tree,1
HTSxgkgecS0,v_HTSxgkgecS0_4,what is in front of the ducks,river,1
j6BCgvUusWs,v_j6BCgvUusWs_4,what is in front of the dealer,gambling table,1
an1R4BP97JY,v_an1R4BP97JY_4,what is in front of the fertilizer in the video,bag,1
b_c17BmZCCs,v_b_c17BmZCCs_4,what is in front of the first row of auditoriums,cross bar,1
SJ7jk5XAjng,v_SJ7jk5XAjng_4,what is in front of the people in the game,table,1
3Rzyta8op6s,v_3Rzyta8op6s_4,what is in front of the bald head in the video,table,1
li_mry59KCM,v_li_mry59KCM_4,what is in front of this person,equip them with modern machines,1
QoRlOa6R1LY,v_QoRlOa6R1LY_4,what is in front of the person wearing a gray helmet,rock,1
8vDSV9ruYlc,v_8vDSV9ruYlc_4,what is in front of the person taking the towel,wall,1
pMtu7fOHdII,v_pMtu7fOHdII_4,what is in front of the onlookers,enclosure,1
WXH-Tj0-g4w,v_WXH-Tj0-g4w_4,what is the front of the persosn wearing orange-red clothes in the video,grassland,1
Ar6TcWqwK-A,v_Ar6TcWqwK-A_4,what is in front of the person at the beginning of the video,pool,1
5c5PFa8GR-A,v_5c5PFa8GR-A_4,what is in front of the person who is being cut,table,1
pcLGX5qvUcI,v_pcLGX5qvUcI_4,what is in front of the person who wears skates at the beginning of the video,goal,1
cK0-WcGXacQ,v_cK0-WcGXacQ_4,what is in front of the stadium,auditorium,1
StGxFfLiYNU,v_StGxFfLiYNU_4,what is in front of the sand,sea,1
BjjN_aq_wq4,v_BjjN_aq_wq4_4,what is in front of the second person,window,1
fbr7v8RMkf8,v_fbr7v8RMkf8_4,what is in front of the ski resort,wood,1
dskswWtslKc,v_dskswWtslKc_4,what is in front of the surf man,craft,1
P2xT7dlyX8Y,v_P2xT7dlyX8Y_4,what is in front of the person who plays the violin on the stage,audience,1
dZsk5Dp_5FE,v_dZsk5Dp_5FE_4,what is in front of the firewood,wood pile,1
9snScUyE8_4,v_9snScUyE8_4_4,what is in front of the yellow-haired girl,window,1
6Xsfwn5M6qs,v_6Xsfwn5M6qs_10,what is the role of gym mats,protective effect,8
72_9wLYUDGM,v_72_9wLYUDGM_1,what are the girls in blue doing,do horizontal bar gymnastics,0
WNgI2qBvPrY,v_WNgI2qBvPrY_1,what is the girl wearing purple clothes doing in the video,do homework,0
7IwHwDuQdyU,v_7IwHwDuQdyU_1,what are the girls in blue vests doing,gymnastics,0
d09u-0k3LdE,v_d09u-0k3LdE_4,what is the girl in the video,playground,1
kMtjk1KFvXQ,v_kMtjk1KFvXQ_4,what is the right side of this girl,main committee,1
28WDlVOgslg,v_28WDlVOgslg_4,what is the girl in pink clothes below,floor,1
iKclcQEl4zI,v_iKclcQEl4zI_1,what are the girls in white short sleeves doing,somersault,0
VfhDSTKBwgc,v_VfhDSTKBwgc_1,what are the gray men doing,origami,0
-EIsT868Trw,v_-EIsT868Trw_1,what are the gray women doing,bungee jumping,0
f6vZaMgqDvQ,v_f6vZaMgqDvQ_8,what is this gymnastics performance,asymmetrical bars,8
laU1Hvm5Dis,v_laU1Hvm5Dis_10,what hairstyle does this person leave,bob,8
